2000, 2000, 2000, 0.013282, 1204.622982
2000, 2000, 2000, 0.013207, 1211.520133
2000, 2000, 2000, 0.013195, 1212.553046
2000, 2000, 2000, 0.014301, 1118.808514
2000, 2000, 2000, 0.013308, 1202.318672
2500, 2500, 2500, 0.024069, 1298.352409
2500, 2500, 2500, 0.024043, 1299.757039
2500, 2500, 2500, 0.023946, 1305.011943
2500, 2500, 2500, 0.023781, 1314.067796
2500, 2500, 2500, 0.024006, 1301.783489
3000, 3000, 3000, 0.038523, 1401.756276
3000, 3000, 3000, 0.037661, 1433.849969
3000, 3000, 3000, 0.037600, 1436.189005
3000, 3000, 3000, 0.037557, 1437.827500
3000, 3000, 3000, 0.037676, 1433.257955
3500, 3500, 3500, 0.058334, 1469.978992
3500, 3500, 3500, 0.058222, 1472.801884
3500, 3500, 3500, 0.059143, 1449.879672
3500, 3500, 3500, 0.058530, 1465.071666
3500, 3500, 3500, 0.058482, 1466.267286
4000, 4000, 4000, 0.083223, 1538.044325
4000, 4000, 4000, 0.084341, 1517.641414
4000, 4000, 4000, 0.083299, 1536.627430
4000, 4000, 4000, 0.082946, 1543.171997
4000, 4000, 4000, 0.082901, 1544.011145
4500, 4500, 4500, 0.118905, 1532.741065
4500, 4500, 4500, 0.119831, 1520.888661
4500, 4500, 4500, 0.120328, 1514.612999
4500, 4500, 4500, 0.119042, 1530.977509
4500, 4500, 4500, 0.119097, 1530.267225
5000, 5000, 5000, 0.163825, 1526.017276
5000, 5000, 5000, 0.164176, 1522.756252
5000, 5000, 5000, 0.164457, 1520.156478
5000, 5000, 5000, 0.164804, 1516.949947
5000, 5000, 5000, 0.165397, 1511.518228
5500, 5500, 5500, 0.213292, 1560.064567
5500, 5500, 5500, 0.213082, 1561.601896
5500, 5500, 5500, 0.212929, 1562.727152
5500, 5500, 5500, 0.213223, 1560.573136
5500, 5500, 5500, 0.213394, 1559.324553
6000, 6000, 6000, 0.277149, 1558.727724
6000, 6000, 6000, 0.277383, 1557.415681
6000, 6000, 6000, 0.277441, 1557.086079
6000, 6000, 6000, 0.276428, 1562.792950
6000, 6000, 6000, 0.277396, 1557.342677
6500, 6500, 6500, 0.344901, 1592.484081
6500, 6500, 6500, 0.344769, 1593.093772
6500, 6500, 6500, 0.345625, 1589.149759
6500, 6500, 6500, 0.344744, 1593.212923
6500, 6500, 6500, 0.347188, 1581.996309
7000, 7000, 7000, 0.430686, 1592.806459
7000, 7000, 7000, 0.430343, 1594.077620
7000, 7000, 7000, 0.429756, 1596.254292
7000, 7000, 7000, 0.430111, 1594.936902
7000, 7000, 7000, 0.433342, 1583.045153
7500, 7500, 7500, 0.529581, 1593.240760
7500, 7500, 7500, 0.529534, 1593.381694
7500, 7500, 7500, 0.529467, 1593.584910
7500, 7500, 7500, 0.530977, 1589.051817
7500, 7500, 7500, 0.530081, 1591.738996
8000, 8000, 8000, 0.633457, 1616.525977
8000, 8000, 8000, 0.631244, 1622.192537
8000, 8000, 8000, 0.633757, 1615.760746
8000, 8000, 8000, 0.633491, 1616.439671
8000, 8000, 8000, 0.637061, 1607.381995
8500, 8500, 8500, 0.767213, 1600.923838
8500, 8500, 8500, 0.767996, 1599.291403
8500, 8500, 8500, 0.764752, 1606.075706
8500, 8500, 8500, 0.766072, 1603.308631
8500, 8500, 8500, 0.767926, 1599.437063
9000, 9000, 9000, 0.907471, 1606.662318
9000, 9000, 9000, 0.898007, 1623.595071
9000, 9000, 9000, 0.899377, 1621.121499
9000, 9000, 9000, 0.897039, 1625.347411
9000, 9000, 9000, 0.897106, 1625.225965
9500, 9500, 9500, 1.080907, 1586.399464
